repo,tool,n_all_tp,n_all_fp,n_all_fn,n_imp_tp,n_imp_fp,n_imp_fn,n_impT_tp,n_impT_fp,n_impT_fn,v_all_tp,v_all_fp,v_all_fn,v_imp_tp,v_imp_fp,v_imp_fn,v_impT_tp,v_impT_fp,v_impT_fn,fp_test,fp_otherOS,fp_direct_unused,fp_indirect_unused,fp_gosum_only,fp_sibling
xtaci__gaio,cdxgen,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
xtaci__gaio,cyclonedx-gomod,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
goadesign__goa,syft,49,1,21,20,30,0,30,20,0,49,2,21,20,31,0,30,21,0,10,0,0,1,18,1
goadesign__goa,trivy,34,1,36,20,15,0,30,5,0,34,1,36,20,15,0,30,5,0,10,0,0,1,3,1
goadesign__goa,cdxgen,20,0,50,20,0,0,20,0,10,20,0,50,20,0,0,20,0,10,0,0,0,0,0,0
goadesign__goa,cyclonedx-gomod,20,0,50,20,0,0,20,0,10,20,0,50,20,0,0,20,0,10,0,0,0,0,0,0
mmcdole__gofeed,syft,11,0,9,6,5,0,10,1,0,11,0,9,6,5,0,10,1,0,4,0,0,0,1,0
mmcdole__gofeed,trivy,10,0,10,6,4,0,10,0,0,10,0,10,6,4,0,10,0,0,4,0,0,0,0,0
mmcdole__gofeed,cdxgen,6,0,14,6,0,0,6,0,4,6,0,14,6,0,0,6,0,4,0,0,0,0,0,0
mmcdole__gofeed,cyclonedx-gomod,6,0,14,6,0,0,6,0,4,6,0,14,6,0,0,6,0,4,0,0,0,0,0,0
jvcoutinho__lit,syft,8,0,4,3,5,0,7,1,0,8,0,4,3,5,0,7,1,0,4,0,0,0,1,0
jvcoutinho__lit,trivy,7,0,5,3,4,0,7,0,0,7,0,5,3,4,0,7,0,0,4,0,0,0,0,0
jvcoutinho__lit,cdxgen,3,0,9,3,0,0,3,0,4,3,0,9,3,0,0,3,0,4,0,0,0,0,0,0
jvcoutinho__lit,cyclonedx-gomod,3,0,9,3,0,0,3,0,4,3,0,9,3,0,0,3,0,4,0,0,0,0,0,0
emperror__emperror,syft,7,0,1,4,3,0,4,3,0,7,0,1,4,3,0,4,3,0,0,0,0,0,3,0
emperror__emperror,trivy,8,0,0,4,4,0,4,4,0,8,0,0,4,4,0,4,4,0,0,0,0,0,4,0
emperror__emperror,cdxgen,4,0,4,4,0,0,4,0,0,4,0,4,4,0,0,4,0,0,0,0,0,0,0,0
emperror__emperror,cyclonedx-gomod,4,0,4,4,0,0,4,0,0,4,0,4,4,0,0,4,0,0,0,0,0,0,0,0
fxamacker__cbor,syft,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
fxamacker__cbor,trivy,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
fxamacker__cbor,cdxgen,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
fxamacker__cbor,cyclonedx-gomod,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DeRuina__timberjack,syft,2,0,0,1,1,0,2,0,0,2,0,0,1,1,0,2,0,0,1,0,0,0,0,0
DeRuina__timberjack,trivy,2,0,0,1,1,0,2,0,0,2,0,0,1,1,0,2,0,0,1,0,0,0,0,0
DeRuina__timberjack,cdxgen,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
DeRuina__timberjack,cyclonedx-gomod,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
joakimcarlsson__bonk,syft,21,0,2,12,9,0,12,9,0,21,0,2,12,9,0,12,9,0,0,0,0,0,9,0
joakimcarlsson__bonk,trivy,12,0,11,12,0,0,12,0,0,12,0,11,12,0,0,12,0,0,0,0,0,0,0,0
joakimcarlsson__bonk,cdxgen,12,0,11,12,0,0,12,0,0,12,0,11,12,0,0,12,0,0,0,0,0,0,0,0
joakimcarlsson__bonk,cyclonedx-gomod,12,0,11,12,0,0,12,0,0,12,0,11,12,0,0,12,0,0,0,0,0,0,0,0
taskctl__taskctl,syft,54,0,9,40,14,0,40,14,0,54,0,9,40,14,0,40,14,0,0,1,0,0,13,0
taskctl__taskctl,trivy,41,0,22,40,1,0,40,1,0,41,0,22,40,1,0,40,1,0,0,1,0,0,0,0
taskctl__taskctl,cdxgen,40,0,23,40,0,0,40,0,0,40,0,23,40,0,0,40,0,0,0,0,0,0,0,0
taskctl__taskctl,cyclonedx-gomod,41,0,22,40,1,0,40,1,0,41,0,22,40,1,0,40,1,0,0,1,0,0,0,0
melvinodsa__go-iam,syft,71,0,26,60,11,0,60,11,0,71,0,26,60,11,0,60,11,0,0,0,0,0,11,0
melvinodsa__go-iam,trivy,60,0,37,60,0,0,60,0,0,60,0,37,60,0,0,60,0,0,0,0,0,0,0,0
melvinodsa__go-iam,cdxgen,60,0,37,60,0,0,60,0,0,60,0,37,60,0,0,60,0,0,0,0,0,0,0,0
melvinodsa__go-iam,cyclonedx-gomod,60,0,37,60,0,0,60,0,0,60,0,37,60,0,0,60,0,0,0,0,0,0,0,0
mudler__LocalAI,syft,619,0,506,456,163,0,469,150,0,619,0,506,456,163,0,469,150,0,13,11,0,14,125,0
mudler__LocalAI,trivy,494,1,631,456,39,0,469,26,0,494,1,631,456,39,0,469,26,0,13,11,0,14,0,1
mudler__LocalAI,cdxgen,494,0,631,456,38,0,469,25,0,494,0,631,456,38,0,469,25,0,13,11,0,14,0,0
mudler__LocalAI,cyclonedx-gomod,479,0,646,452,27,4,454,25,15,479,0,646,452,27,4,454,25,15,2,11,0,14,0,0
cybergarage__go-job,syft,50,0,87,48,2,0,48,2,0,50,0,87,48,2,0,48,2,0,0,1,0,1,0,0
cybergarage__go-job,trivy,50,0,87,48,2,0,48,2,0,50,0,87,48,2,0,48,2,0,0,1,0,1,0,0
cybergarage__go-job,cdxgen,48,0,89,48,0,0,48,0,0,48,0,89,48,0,0,48,0,0,0,0,0,0,0,0
cybergarage__go-job,cyclonedx-gomod,49,0,88,48,1,0,48,1,0,49,0,88,48,1,0,48,1,0,0,1,0,0,0,0
groovili__gogtrends,syft,9,1,2,4,6,0,8,2,0,9,1,2,4,6,0,8,2,0,4,0,0,0,1,1
groovili__gogtrends,trivy,11,1,0,4,8,0,8,4,0,11,1,0,4,8,0,8,4,0,4,0,0,0,3,1
groovili__gogtrends,cdxgen,4,0,7,4,0,0,4,0,4,4,0,7,4,0,0,4,0,4,0,0,0,0,0,0
groovili__gogtrends,cyclonedx-gomod,4,0,7,4,0,0,4,0,4,4,0,7,4,0,0,4,0,4,0,0,0,0,0,0
viney-shih__go-cache,syft,24,0,24,10,14,0,14,10,0,24,0,24,10,14,0,14,10,0,4,0,0,0,10,0
viney-shih__go-cache,trivy,14,0,34,10,4,0,14,0,0,14,0,34,10,4,0,14,0,0,4,0,0,0,0,0
viney-shih__go-cache,cdxgen,10,0,38,10,0,0,10,0,4,10,0,38,10,0,0,10,0,4,0,0,0,0,0,0
viney-shih__go-cache,cyclonedx-gomod,10,0,38,10,0,0,10,0,4,10,0,38,10,0,0,10,0,4,0,0,0,0,0,0
go-external-config__aws,syft,25,0,0,21,4,0,21,4,0,25,0,0,21,4,0,21,4,0,0,0,0,0,4,0
go-external-config__aws,trivy,21,0,4,21,0,0,21,0,0,21,0,4,21,0,0,21,0,0,0,0,0,0,0,0
go-external-config__aws,cdxgen,21,0,4,21,0,0,21,0,0,21,0,4,21,0,0,21,0,0,0,0,0,0,0,0
go-external-config__aws,cyclonedx-gomod,21,0,4,21,0,0,21,0,0,21,0,4,21,0,0,21,0,0,0,0,0,0,0,0
msoap__go-carpet,syft,10,0,6,7,3,0,7,3,0,10,0,6,7,3,0,7,3,0,0,0,0,0,3,0
msoap__go-carpet,trivy,7,0,9,7,0,0,7,0,0,7,0,9,7,0,0,7,0,0,0,0,0,0,0,0
msoap__go-carpet,cdxgen,7,0,9,7,0,0,7,0,0,7,0,9,7,0,0,7,0,0,0,0,0,0,0,0
msoap__go-carpet,cyclonedx-gomod,7,0,9,7,0,0,7,0,0,7,0,9,7,0,0,7,0,0,0,0,0,0,0,0
dnnrly__hoofli,syft,32,0,186,9,23,0,22,10,0,32,0,186,9,23,0,22,10,0,13,0,1,5,4,0
dnnrly__hoofli,trivy,218,0,0,9,209,0,22,196,0,218,0,0,9,209,0,22,196,0,13,0,1,5,190,0
dnnrly__hoofli,cdxgen,9,0,209,9,0,0,9,0,13,9,0,209,9,0,0,9,0,13,0,0,0,0,0,0
dnnrly__hoofli,cyclonedx-gomod,9,0,209,9,0,0,9,0,13,9,0,209,9,0,0,9,0,13,0,0,0,0,0,0
codesenberg__bombardier,syft,27,0,7,18,9,0,18,9,0,27,0,7,18,9,0,18,9,0,0,0,0,0,9,0
codesenberg__bombardier,trivy,18,0,16,18,0,0,18,0,0,18,0,16,18,0,0,18,0,0,0,0,0,0,0,0
codesenberg__bombardier,cdxgen,18,0,16,18,0,0,18,0,0,18,0,16,18,0,0,18,0,0,0,0,0,0,0,0
codesenberg__bombardier,cyclonedx-gomod,18,0,16,18,0,0,18,0,0,18,0,16,18,0,0,18,0,0,0,0,0,0,0,0
kyuff__anchor,syft,6,0,4,1,5,0,1,5,0,6,0,4,1,5,0,1,5,0,0,0,0,3,2,0
kyuff__anchor,trivy,4,0,6,1,3,0,1,3,0,4,0,6,1,3,0,1,3,0,0,0,0,3,0,0
kyuff__anchor,cdxgen,1,0,9,1,0,0,1,0,0,1,0,9,1,0,0,1,0,0,0,0,0,0,0,0
kyuff__anchor,cyclonedx-gomod,4,0,6,1,3,0,1,3,0,4,0,6,1,3,0,1,3,0,0,0,0,3,0,0
neilotoole__jsoncolor,syft,13,0,1,5,8,0,12,1,0,13,0,1,5,8,0,12,1,0,7,0,0,0,1,0
neilotoole__jsoncolor,trivy,12,0,2,5,7,0,12,0,0,12,0,2,5,7,0,12,0,0,7,0,0,0,0,0
neilotoole__jsoncolor,cdxgen,5,0,9,5,0,0,5,0,7,5,0,9,5,0,0,5,0,7,0,0,0,0,0,0
neilotoole__jsoncolor,cyclonedx-gomod,5,0,9,5,0,0,5,0,7,5,0,9,5,0,0,5,0,7,0,0,0,0,0,0
cybertec-postgresql__pg_timetable,syft,112,0,28,84,28,0,85,27,0,112,0,28,84,28,0,85,27,0,1,4,0,4,18,1
cybertec-postgresql__pg_timetable,trivy,93,0,47,84,9,0,85,8,0,93,0,47,84,9,0,85,8,0,1,4,0,4,0,0
cybertec-postgresql__pg_timetable,cdxgen,84,0,56,84,0,0,84,0,1,84,0,56,84,0,0,84,0,1,0,0,0,0,0,0
cybertec-postgresql__pg_timetable,cyclonedx-gomod,89,0,51,81,8,3,81,8,4,89,0,51,81,8,3,81,8,4,0,4,0,4,0,0
peczenyj__structalign,syft,22,0,3,18,4,0,18,4,0,22,0,3,18,4,0,18,4,0,0,0,0,2,2,0
peczenyj__structalign,trivy,20,0,5,18,2,0,18,2,0,20,0,5,18,2,0,18,2,0,0,0,0,2,0,0
peczenyj__structalign,cdxgen,18,0,7,18,0,0,18,0,0,18,0,7,18,0,0,18,0,0,0,0,0,0,0,0
peczenyj__structalign,cyclonedx-gomod,19,0,6,17,2,1,17,2,1,19,0,6,17,2,1,17,2,1,0,0,0,2,0,0
shoriwe__fullproxy,syft,50,0,13,38,12,0,38,12,0,50,0,13,38,12,0,38,12,0,0,0,0,3,9,0
shoriwe__fullproxy,trivy,41,0,22,38,3,0,38,3,0,41,0,22,38,3,0,38,3,0,0,0,0,3,0,0
shoriwe__fullproxy,cdxgen,38,0,25,38,0,0,38,0,0,38,0,25,38,0,0,38,0,0,0,0,0,0,0,0
shoriwe__fullproxy,cyclonedx-gomod,38,0,25,38,0,0,38,0,0,38,0,25,38,0,0,38,0,0,0,0,0,0,0,0
naughtygopher__pocache,syft,6,0,1,1,5,0,5,1,0,6,0,1,1,5,0,5,1,0,4,0,0,0,1,0
naughtygopher__pocache,trivy,5,0,2,1,4,0,5,0,0,5,0,2,1,4,0,5,0,0,4,0,0,0,0,0
naughtygopher__pocache,cdxgen,1,0,6,1,0,0,1,0,4,1,0,6,1,0,0,1,0,4,0,0,0,0,0,0
naughtygopher__pocache,cyclonedx-gomod,1,0,6,1,0,0,1,0,4,1,0,6,1,0,0,1,0,4,0,0,0,0,0,0
reaganiwadha__grapher,syft,18,0,8,1,17,0,12,6,0,18,0,8,1,17,0,12,6,0,11,0,0,1,5,0
reaganiwadha__grapher,trivy,13,0,13,1,12,0,12,1,0,13,0,13,1,12,0,12,1,0,11,0,0,1,0,0
reaganiwadha__grapher,cdxgen,1,0,25,1,0,0,1,0,11,1,0,25,1,0,0,1,0,11,0,0,0,0,0,0
reaganiwadha__grapher,cyclonedx-gomod,1,0,25,1,0,0,1,0,11,1,0,25,1,0,0,1,0,11,0,0,0,0,0,0
gnolang__gno,syft,148,266,106,96,318,0,98,316,0,137,365,117,96,406,0,98,404,0,2,1,0,2,24,289
gnolang__gno,trivy,130,262,124,96,296,0,98,294,0,119,326,135,96,349,0,98,347,0,2,1,0,2,8,283
gnolang__gno,cdxgen,NA
gnolang__gno,cyclonedx-gomod,98,0,156,96,2,0,96,2,2,98,0,156,96,2,0,96,2,2,0,1,0,1,0,0
amacneil__dbmate,syft,99,0,256,69,30,0,70,29,0,99,0,256,69,30,0,70,29,0,1,0,0,3,26,0
amacneil__dbmate,trivy,73,0,282,69,4,0,70,3,0,73,0,282,69,4,0,70,3,0,1,0,0,3,0,0
amacneil__dbmate,cdxgen,69,0,286,69,0,0,69,0,1,69,0,286,69,0,0,69,0,1,0,0,0,0,0,0
amacneil__dbmate,cyclonedx-gomod,72,0,283,69,3,0,69,3,1,72,0,283,69,3,0,69,3,1,0,0,0,3,0,0
avito-tech__normalize,syft,3,0,0,1,2,0,1,2,0,3,0,0,1,2,0,1,2,0,0,0,0,0,2,0
avito-tech__normalize,trivy,3,0,0,1,2,0,1,2,0,3,0,0,1,2,0,1,2,0,0,0,0,0,2,0
avito-tech__normalize,cdxgen,1,0,2,1,0,0,1,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0
avito-tech__normalize,cyclonedx-gomod,1,0,2,1,0,0,1,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0
Qntfy__kazaam,syft,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0
Qntfy__kazaam,trivy,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0
Qntfy__kazaam,cdxgen,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0
Qntfy__kazaam,cyclonedx-gomod,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0
markphelps__flipt,syft,398,15,332,302,111,0,309,104,0,392,57,338,298,151,4,305,144,4,7,8,0,16,64,16
markphelps__flipt,trivy,339,13,391,302,50,0,309,43,0,332,41,398,298,75,4,305,68,4,7,8,0,16,6,13
markphelps__flipt,cdxgen,NA
markphelps__flipt,cyclonedx-gomod,321,0,409,300,21,2,300,21,9,315,6,415,294,27,8,294,27,15,0,8,0,13,0,0
phoenix-tui__phoenix,syft,14,30,0,9,35,0,9,35,0,8,37,6,4,41,5,4,41,5,0,0,0,0,4,31
phoenix-tui__phoenix,trivy,14,28,0,9,33,0,9,33,0,8,35,6,4,39,5,4,39,5,0,0,0,0,4,29
phoenix-tui__phoenix,cdxgen,9,5,5,9,5,0,9,5,0,9,5,5,9,5,0,9,5,0,0,0,0,0,0,5
phoenix-tui__phoenix,cyclonedx-gomod,9,0,5,9,0,0,9,0,0,4,5,10,4,5,5,4,5,5,0,0,0,0,0,0
steambap__captcha,syft,2,2,1,2,2,0,2,2,0,2,2,1,2,2,0,2,2,0,0,0,0,0,0,2
steambap__captcha,trivy,3,13,0,2,14,0,2,14,0,3,13,0,2,14,0,2,14,0,0,0,0,0,0,14
steambap__captcha,cdxgen,2,0,1,2,0,0,2,0,0,2,0,1,2,0,0,2,0,0,0,0,0,0,0,0
steambap__captcha,cyclonedx-gomod,2,0,1,2,0,0,2,0,0,2,0,1,2,0,0,2,0,0,0,0,0,0,0,0
GuilhermeCaruso__mooncake,syft,5,0,5,4,1,0,4,1,0,5,0,5,4,1,0,4,1,0,0,0,0,0,1,0
GuilhermeCaruso__mooncake,trivy,4,0,6,4,0,0,4,0,0,4,0,6,4,0,0,4,0,0,0,0,0,0,0,0
GuilhermeCaruso__mooncake,cdxgen,4,0,6,4,0,0,4,0,0,4,0,6,4,0,0,4,0,0,0,0,0,0,0,0
GuilhermeCaruso__mooncake,cyclonedx-gomod,4,0,6,4,0,0,4,0,0,4,0,6,4,0,0,4,0,0,0,0,0,0,0,0
pgrwl__pgrwl,syft,59,0,18,48,11,0,48,11,0,59,0,18,48,11,0,48,11,0,0,0,0,1,10,0
pgrwl__pgrwl,trivy,49,0,28,48,1,0,48,1,0,49,0,28,48,1,0,48,1,0,0,0,0,1,0,0
pgrwl__pgrwl,cdxgen,48,0,29,48,0,0,48,0,0,48,0,29,48,0,0,48,0,0,0,0,0,0,0,0
pgrwl__pgrwl,cyclonedx-gomod,48,0,29,48,0,0,48,0,0,48,0,29,48,0,0,48,0,0,0,0,0,0,0,0
yaronsumel__grapes,syft,6,0,9,3,3,0,3,3,0,6,0,9,3,3,0,3,3,0,0,0,0,0,3,0
yaronsumel__grapes,trivy,15,0,0,3,12,0,3,12,0,15,0,0,3,12,0,3,12,0,0,0,0,0,12,0
yaronsumel__grapes,cdxgen,3,0,12,3,0,0,3,0,0,3,0,12,3,0,0,3,0,0,0,0,0,0,0,0
yaronsumel__grapes,cyclonedx-gomod,4,0,11,3,1,0,3,1,0,4,0,11,3,1,0,3,1,0,0,0,0,0,1,0
miku__zek,syft,3,0,6,3,0,0,3,0,0,3,0,6,3,0,0,3,0,0,0,0,0,0,0,0
miku__zek,trivy,3,0,6,3,0,0,3,0,0,3,0,6,3,0,0,3,0,0,0,0,0,0,0,0
miku__zek,cdxgen,3,0,6,3,0,0,3,0,0,3,0,6,3,0,0,3,0,0,0,0,0,0,0,0
miku__zek,cyclonedx-gomod,3,0,6,3,0,0,3,0,0,3,0,6,3,0,0,3,0,0,0,0,0,0,0,0
hedhyw__gherkingen,syft,14,0,8,6,8,0,10,4,0,14,0,8,6,8,0,10,4,0,4,0,0,1,3,0
hedhyw__gherkingen,trivy,11,0,11,6,5,0,10,1,0,11,0,11,6,5,0,10,1,0,4,0,0,1,0,0
hedhyw__gherkingen,cdxgen,11,0,11,6,5,0,10,1,0,11,0,11,6,5,0,10,1,0,4,0,0,1,0,0
hedhyw__gherkingen,cyclonedx-gomod,6,0,16,6,0,0,6,0,4,6,0,16,6,0,0,6,0,4,0,0,0,0,0,0
schollz__peerdiscovery,syft,8,5,10,2,11,0,6,7,0,7,9,11,2,14,0,6,10,0,4,0,0,0,2,5
schollz__peerdiscovery,trivy,18,7,0,2,23,0,6,19,0,18,14,0,2,30,0,6,26,0,4,0,0,0,12,7
schollz__peerdiscovery,cdxgen,3,3,15,2,4,0,2,4,4,2,6,16,2,6,0,2,6,4,0,0,0,0,1,3
schollz__peerdiscovery,cyclonedx-gomod,2,0,16,2,0,0,2,0,4,2,0,16,2,0,0,2,0,4,0,0,0,0,0,0
cyruzin__golang-tmdb,syft,6,0,1,1,5,0,5,1,0,6,0,1,1,5,0,5,1,0,4,0,0,0,1,0
cyruzin__golang-tmdb,trivy,5,0,2,1,4,0,5,0,0,5,0,2,1,4,0,5,0,0,4,0,0,0,0,0
cyruzin__golang-tmdb,cdxgen,1,0,6,1,0,0,1,0,4,1,0,6,1,0,0,1,0,4,0,0,0,0,0,0
cyruzin__golang-tmdb,cyclonedx-gomod,1,0,6,1,0,0,1,0,4,1,0,6,1,0,0,1,0,4,0,0,0,0,0,0
Voxray-AI__Voxray,syft,192,1,171,149,44,0,149,44,0,192,1,171,149,44,0,149,44,0,0,2,0,1,40,1
Voxray-AI__Voxray,trivy,152,0,211,149,3,0,149,3,0,152,0,211,149,3,0,149,3,0,0,2,0,1,0,0
Voxray-AI__Voxray,cdxgen,149,0,214,149,0,0,149,0,0,149,0,214,149,0,0,149,0,0,0,0,0,0,0,0
Voxray-AI__Voxray,cyclonedx-gomod,152,0,211,149,3,0,149,3,0,152,0,211,149,3,0,149,3,0,0,2,0,1,0,0
authzed__spicedb,syft,297,211,172,228,280,0,230,278,0,286,256,183,228,314,0,230,312,0,2,5,1,14,38,220
authzed__spicedb,trivy,275,191,194,228,238,0,230,236,0,264,233,205,228,269,0,230,267,0,2,5,1,14,18,198
authzed__spicedb,cdxgen,NA
authzed__spicedb,cyclonedx-gomod,241,0,228,228,13,0,228,13,2,241,0,228,228,13,0,228,13,2,0,5,0,8,0,0
jackc__pgx,syft,13,0,6,5,8,0,9,4,0,13,0,6,5,8,0,9,4,0,4,0,0,2,2,0
jackc__pgx,trivy,11,0,8,5,6,0,9,2,0,11,0,8,5,6,0,9,2,0,4,0,0,2,0,0
jackc__pgx,cdxgen,5,0,14,5,0,0,5,0,4,5,0,14,5,0,0,5,0,4,0,0,0,0,0,0
jackc__pgx,cyclonedx-gomod,4,0,15,4,0,1,4,0,5,4,0,15,4,0,1,4,0,5,0,0,0,0,0,0
jonbaldie__go-mutesting,syft,26,0,8,21,5,0,21,5,0,26,0,8,21,5,0,21,5,0,0,0,0,2,3,0
jonbaldie__go-mutesting,trivy,23,0,11,21,2,0,21,2,0,23,0,11,21,2,0,21,2,0,0,0,0,2,0,0
jonbaldie__go-mutesting,cdxgen,21,0,13,21,0,0,21,0,0,21,0,13,21,0,0,21,0,0,0,0,0,0,0,0
jonbaldie__go-mutesting,cyclonedx-gomod,21,0,13,21,0,0,21,0,0,21,0,13,21,0,0,21,0,0,0,0,0,0,0,0
unix4fun__naclpipe,syft,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0
unix4fun__naclpipe,trivy,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0
unix4fun__naclpipe,cdxgen,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0
unix4fun__naclpipe,cyclonedx-gomod,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0
aragossa__pii-shield,syft,33,87,8,13,107,0,14,106,0,27,102,14,13,116,0,14,115,0,1,0,0,1,10,95
aragossa__pii-shield,trivy,27,70,14,13,84,0,14,83,0,20,83,21,13,90,0,14,89,0,1,0,0,1,5,77
aragossa__pii-shield,cdxgen,23,65,18,13,75,0,13,75,1,16,78,25,13,81,0,13,81,1,0,0,0,0,3,72
aragossa__pii-shield,cyclonedx-gomod,13,0,28,13,0,0,13,0,1,13,0,28,13,0,0,13,0,1,0,0,0,0,0,0
bozd4g__go-http-client,syft,7,0,0,1,6,0,5,2,0,7,0,0,1,6,0,5,2,0,4,0,0,1,1,0
bozd4g__go-http-client,trivy,6,0,1,1,5,0,5,1,0,6,0,1,1,5,0,5,1,0,4,0,0,1,0,0
bozd4g__go-http-client,cdxgen,1,0,6,1,0,0,1,0,4,1,0,6,1,0,0,1,0,4,0,0,0,0,0,0
bozd4g__go-http-client,cyclonedx-gomod,1,0,6,1,0,0,1,0,4,1,0,6,1,0,0,1,0,4,0,0,0,0,0,0
dnnrly__abbreviate,syft,19,0,153,2,17,0,14,5,0,19,0,153,2,17,0,14,5,0,12,1,0,0,4,0
dnnrly__abbreviate,trivy,15,0,157,2,13,0,14,1,0,15,0,157,2,13,0,14,1,0,12,1,0,0,0,0
dnnrly__abbreviate,cdxgen,2,0,170,2,0,0,2,0,12,2,0,170,2,0,0,2,0,12,0,0,0,0,0,0
dnnrly__abbreviate,cyclonedx-gomod,3,0,169,2,1,0,2,1,12,3,0,169,2,1,0,2,1,12,0,1,0,0,0,0
ysmood__got,syft,3,0,0,1,2,0,1,2,0,3,1,0,1,3,0,1,3,0,0,0,0,0,0,2
ysmood__got,trivy,3,0,0,1,2,0,1,2,0,3,1,0,1,3,0,1,3,0,0,0,0,0,0,2
ysmood__got,cdxgen,1,0,2,1,0,0,1,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0
ysmood__got,cyclonedx-gomod,2,0,1,1,1,0,1,1,0,2,0,1,1,1,0,1,1,0,0,0,0,0,0,1
gliderlabs__ssh,syft,4,0,2,2,2,0,2,2,0,4,0,2,2,2,0,2,2,0,0,0,0,1,1,0
gliderlabs__ssh,trivy,3,0,3,2,1,0,2,1,0,3,0,3,2,1,0,2,1,0,0,0,0,1,0,0
gliderlabs__ssh,cdxgen,2,0,4,2,0,0,2,0,0,2,0,4,2,0,0,2,0,0,0,0,0,0,0,0
gliderlabs__ssh,cyclonedx-gomod,3,0,3,2,1,0,2,1,0,3,0,3,2,1,0,2,1,0,0,0,0,1,0,0
no-src__nscache,syft,68,0,36,41,27,0,41,27,0,68,0,36,41,27,0,41,27,0,0,0,0,4,23,0
no-src__nscache,trivy,45,0,59,41,4,0,41,4,0,45,0,59,41,4,0,41,4,0,0,0,0,4,0,0
no-src__nscache,cdxgen,41,0,63,41,0,0,41,0,0,41,0,63,41,0,0,41,0,0,0,0,0,0,0,0
no-src__nscache,cyclonedx-gomod,45,0,59,41,4,0,41,4,0,45,0,59,41,4,0,41,4,0,0,0,0,4,0,0
peterstace__simplefeatures,syft,2,0,1,2,0,0,2,0,0,2,0,1,2,0,0,2,0,0,0,0,0,0,0,0
peterstace__simplefeatures,trivy,2,0,1,2,0,0,2,0,0,2,0,1,2,0,0,2,0,0,0,0,0,0,0,0
peterstace__simplefeatures,cdxgen,2,0,1,2,0,0,2,0,0,2,0,1,2,0,0,2,0,0,0,0,0,0,0,0
peterstace__simplefeatures,cyclonedx-gomod,2,0,1,2,0,0,2,0,0,2,0,1,2,0,0,2,0,0,0,0,0,0,0,0
galeone__igor,syft,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
galeone__igor,trivy,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
galeone__igor,cdxgen,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
galeone__igor,cyclonedx-gomod,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
objectbox__objectbox-go,syft,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0
objectbox__objectbox-go,trivy,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0
objectbox__objectbox-go,cdxgen,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0
objectbox__objectbox-go,cyclonedx-gomod,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0
aclindsa__ofxgo,syft,4,0,7,4,0,0,4,0,0,4,0,7,4,0,0,4,0,0,0,0,0,0,0,0
aclindsa__ofxgo,trivy,11,0,0,4,7,0,4,7,0,11,0,0,4,7,0,4,7,0,0,0,0,0,7,0
aclindsa__ofxgo,cdxgen,4,0,7,4,0,0,4,0,0,4,0,7,4,0,0,4,0,0,0,0,0,0,0,0
aclindsa__ofxgo,cyclonedx-gomod,4,0,7,4,0,0,4,0,0,4,0,7,4,0,0,4,0,0,0,0,0,0,0,0
jenkins-zh__jenkins-cli,syft,110,0,312,67,43,0,80,30,0,110,0,312,67,43,0,80,30,0,13,3,0,11,16,0
